175	147	222
175	147	222
175	146	222
175	146	222
174	146	222
174	146	222
174	146	222
174	146	222
173	146	222
173	146	222
173	146	222
172	146	222
172	146	222
172	146	222
172	146	222
172	146	222
171	146	222
171	145	222
171	145	222
171	145	222
170	145	222
170	145	222
170	145	222
170	145	222
170	145	222
169	145	222
169	145	222
169	145	222
169	145	222
169	145	222
168	145	222
168	145	222
168	145	222
168	145	222
168	145	222
167	145	222
167	144	222
167	144	222
171	135	222
160	160	128
171	135	222
160	160	128
160	160	128
170	135	222
170	135	222
170	135	222
170	134	222
169	134	222
176	114	222
172	124	222
160	160	128
171	124	222
160	160	128
173	118	222
167	135	222
174	113	222
173	113	222
173	113	222
172	113	222
172	113	222
171	113	222
171	113	222
170	113	222
169	112	222
169	112	222
168	112	222
160	160	128
166	111	222
165	111	222
160	160	128
165	111	222
160	160	128
164	111	222
160	160	128
164	111	222
163	111	222
161	126	222
162	108	222
160	160	128
159	131	222
160	160	128
160	160	128
158	121	222
158	121	222
160	160	128
157	121	222
160	160	128
157	120	222
156	120	222
156	120	222
156	120	222
155	120	222
155	120	222
154	120	222
154	120	222
153	120	222
153	119	222
152	119	222
151	119	222
151	120	222
151	121	222
160	160	128
150	122	222
150	123	222
150	124	222
150	125	222
150	125	222
149	126	222
149	127	222
149	128	222
149	128	222
149	129	222
149	130	222
148	130	222
148	131	222
148	132	222
148	132	222
148	133	222
148	133	222
148	134	222
147	135	222
147	135	222
147	136	222
147	136	222
147	136	222
147	137	222
147	137	222
147	138	222
147	138	222
147	139	222
147	139	222
146	139	222
146	140	222
146	140	222
160	160	128
146	141	222
146	141	222
146	142	222
146	142	222
146	142	222
146	142	222
146	143	222
146	143	222
145	143	222
145	144	222
145	144	222
145	144	222
145	145	222
145	145	222
145	145	222
145	145	222
145	146	222
145	146	222
145	146	222
145	146	222
145	147	222
145	147	222
145	147	222
145	147	222
145	148	222
144	148	222
144	148	222
144	148	222
144	149	222
144	149	222
144	149	222
144	149	222
144	149	222
144	150	222
144	150	222
144	150	222
160	160	128
144	151	222
144	151	222
144	151	222
144	151	222
144	151	222
144	152	222
144	152	222
143	152	222
143	152	222
143	152	222
143	153	222
143	153	222
143	153	222
143	153	222
143	153	222
143	154	222
143	154	222
143	154	222
143	154	222
143	154	222
143	155	222
143	155	222
143	155	222
143	155	222
143	155	222
143	155	222
143	156	222
143	156	222
143	156	222
143	156	222
142	156	222
142	157	222
142	157	222
142	157	222
142	157	222
142	157	222
142	158	222
142	158	222
142	158	222
142	158	222
142	158	222
142	159	222
142	159	222
142	159	222
142	159	222
142	159	222
142	160	222
142	160	222
142	160	222
142	160	222
160	160	128
141	161	222
160	160	128
141	161	222
141	161	222
141	161	222
141	162	222
141	162	222
141	162	222
141	162	222
141	162	222
141	163	222
141	163	222
141	163	222
141	163	222
141	163	222
141	164	222
141	164	222
141	164	222
141	164	222
141	165	222
140	165	222
140	165	222
140	165	222
140	166	222
140	166	222
140	166	222
140	166	222
140	167	222
140	167	222
140	167	222
140	167	222
140	168	222
140	168	222
140	168	222
140	169	222
140	169	222
139	169	222
139	169	222
139	170	222
139	170	222
139	170	222
139	171	222
140	171	222
140	171	222
140	171	222
141	171	222
141	171	222
141	171	222
142	171	222
142	171	222
142	171	222
143	172	222
143	172	222
143	172	222
144	172	222
144	172	222
144	172	222
145	172	222
145	172	222
145	172	222
145	172	222
146	172	222
146	172	222
146	172	222
146	172	222
147	172	222
147	172	222
147	173	222
147	173	222
148	173	222
148	173	222
148	173	222
148	173	222
148	173	222
149	173	222
149	173	222
149	173	222
160	160	128
150	173	222
150	173	222
150	173	222
150	173	222
150	173	222
151	173	222
151	173	222
151	173	222
151	173	222
151	174	222
152	174	222
152	174	222
152	174	222
152	174	222
152	174	222
152	174	222
153	174	222
153	174	222
153	174	222
153	174	222
153	174	222
154	174	222
154	174	222
154	174	222
154	174	222
154	174	222
154	174	222
155	174	222
155	174	222
155	174	222
155	174	222
155	174	222
155	174	222
156	174	222
156	174	222
156	175	222
156	175	222
156	175	222
156	175	222
157	175	222
157	175	222
157	175	222
157	175	222
157	175	222
157	175	222
158	175	222
158	175	222
158	175	222
158	175	222
158	175	222
159	175	222
159	175	222
159	175	222
159	175	222
159	175	222
159	176	222
